date,title,content,url
2024-08-02 00:00:00,"권도형, 결국 한국 오나…몬테네그로 법원 ""한국 송환해야""
","
					권도형, 결국 한국 오나…몬테네그로 법원 ""한국 송환해야""[앵커]'테라·루나' 폭락 사태의 핵심 인물인 권도형 씨가 결국 한국으로 송환될 가능성이 커졌습니다.                        인도국 결정 주체를 놓고 1년 넘게 엎치락뒤치락하던 몬테네그로 사법당국의 결정은 권씨의 미국행을 주장했던 법무장관이 사실상 경질되면서 반전이 이뤄졌습니다.한미희 기자입니다.[기자]몬테네그로 항소법원이 권씨의 한국 송환을 결정한 포드고리차 고등법원의 판결을 확정했습니다.한국으로의 약식 인도를 허용하고 미국의 범죄인 인도 요청을 기각한 고등법원의 결정에 검찰과 변호인이 항소하지 않았기에 법적 구속력이 있다는 겁니다.항소법원은 범죄인 인도 요청이 미국보다 먼저 도착한 한국에 우선순위를 부여하고 미국의 요청을 기각한 1심 판결은 그 이유가 명확하고 충분하며, 2심 법원도 이를 받아들였다고 밝혔습니다.이에 따라 특별한 변수가 생기지 않는 한 권씨는 조만간 한국 송환 절차를 밟을 것으로 예상됩니다.권씨는 지난해 3월 몬테네그로 국제공항에서 위조여권을 사용하려다 체포됐고, 이후 한국과 미국이 범죄인 인도를 요청했습니다.권씨의 신병 인도국 결정 주체가 법원인지 법무장관인지를 놓고 반전이 거듭됐습니다.법률에 따라 권씨를 한국으로 송환해야 한다는 법원과 대미 관계를 의식한 안드레이 밀로비치 법무장관이 충돌하면서 1년 넘게 결정이 엎치락뒤치락한 겁니다.지난 3월에는 항소법원의 결정으로 권씨의 한국행이 사실상 확정됐지만, 대검찰청이 결정 절차를 문제 삼아 이의를 제기하고 대법원이 받아들이면서 다시 원점으로 돌아가기도 했습니다.최근 몬테네그로 정부의 부분 개각을 통해 밀로비치 장관이 사실상 경질되면서 권씨의 한국행이 유력해졌다는 분석입니다.후임 법무장관이 밀로비치 장관처럼 권씨의 미국행을 관철하기 위해 제동을 걸 가능성을 배제할 수는 없지만, 법적 구속력이 있다고 한 항소법원의 결정을 뒤집으려고 시도할 가능성은 크지 않을 것으로 예상됩니다.연합뉴스 한미희입니다.#권도형 #범죄인_인도 #몬테네그로 #한국행연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23(끝)",https://www.yonhapnewstv.co.kr/news/MYH20240802009100032?srt=v&d=Y
2024-08-02 00:00:00,"[현장의재구성] 1,600km 떨어진 곳에서 '하니예 암살' 어떻게 가능했나
","
					[현장의재구성] 1,600km 떨어진 곳에서 '하니예 암살' 어떻게 가능했나이란 수도 테헤란에서 하마스 최고지도자 하니예가 암살됐습니다.배후로 이스라엘이 지목되고 있는데 암살이 어떻게 가능했는지에도 관심이 커지고 있습니다.                        자세한 이야기 영상으로 보시죠.#현장의재구성 #하마스 #하니예 #암살 #이스라엘 #드론 #스텔스기 #테헤란 #배후 #F-35 #연합뉴스TV연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23(끝)",https://www.yonhapnewstv.co.kr/news/MYH20240802013200641?srt=v&d=Y
2024-08-02 00:00:00,"해리스 후보 선출 공식 절차 돌입…트럼프 또 인종 조롱
","
					해리스 후보 선출 공식 절차 돌입…트럼프 또 인종 조롱[앵커]미국 민주당이 카멀라 해리스 부통령을 공식 대선 후보로 선출하기 위한 절차에 착수했습니다.                        하루 전 해리스의 인종 정체성을 문제 삼으며 논란을 일으킨 도널드 트럼프 전 대통령은 해리스를 향해 특유의 조롱을 이어갔습니다.워싱턴에서 김경희 특파원입니다.[기자]민주당 대선 후보로 선출하기 위한 공식 절차가 시작됐습니다.오는 5일까지 닷새간 대의원들을 대상으로 온라인 호명투표를 실시하고, 그 결과에 따라 바이든 대통령을 대체할 새 대선 후보가 공식 선출될 예정입니다.이미 참가 대의원의 99%가 해리스 지지를 선언했고 유일한 후보로 이름을 올린 상황이어서, 이번 투표는 '해리스 대관식'을 위한 단순한 통과 의례에 불과합니다.해리스 부통령은 투표가 끝난 직후 러닝메이트 후보를 공개하고, 곧바로 경합주 민심 훑기에 나설 계획입니다.부통령 후보군을 상대로 막바지 검토가 진행 중인 것으로 전해진 가운데, 해리스의 약점을 상쇄할 경합주 출신 백인 남성이 대선 파트너가 될거란 관측에 무게가 실립니다.트럼프 전 대통령이 자신을 향해 인종 차별적 발언을 한 이튿날, 공교롭게도 해리스 부통령은 흑인들의 권익 향상을 위해 힘쓰다 숨을 거둔 흑인 하원의원의 추모식에 참석했습니다.<카멀라 해리스 / 미국 부통령> ""고(故) 쉴라 잭슨 리 의원은 변화를 만드는 사람이었습니다. 자신의 모든 마음을 담아 지역 주민들을 위해 일했습니다.""트럼프 전 대통령은 아랑곳하지 않고 해리스를 겨냥한 인신 공격의 수위를 높였습니다.자신의 소셜미디어에 해리스가 인도계 어머니와 인도 전통의상을 입고 찍은 사진을 올리며 특유의 조롱을 이어갔습니다.워싱턴에서 연합뉴스 김경희입니다. (kyunghee@yna.co.kr)#해리스 #대관식 #인종 #흑인 #트럼프연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23(끝)",https://www.yonhapnewstv.co.kr/news/MYH20240802006300641?srt=v&d=Y
2024-08-02 00:00:00,"중국, 북중관계 이상기류설 부인…""협력관계 중시""
","
					중국, 북중관계 이상기류설 부인…""협력관계 중시""최근 북한과 중국 간 이상기류 정황이 잇따르는 가운데 중국 정부는 양국간 이상기류 설을 공식 부인했습니다.린젠 중국 외교부 대변인은 어제(1일) 정례 브리핑에서 ""북·중 양측은 피로 굳건한 전통적 우의를 맺었다""며 ""중국은 북중간 전통적 우호 협력 관계를 중시하고 발전시켜 나간다는 입장에 변함이 없다""고 강조했습니다.                        린 대변인은 ""북·중 관계에 문제가 생겼다고 선전하고, 중러가 북한을 놓고 경쟁한다는 식의 논조는 다른 속셈이 있다""며 ""중국은 북러 관계가 발전해 지역 평화와 안정에 역할을 하는 것을 기쁘게 생각한다""고 말했습니다.배삼진 기자 (baesj@yna.co.kr)#中외교부 #북중관계연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23(끝)",https://www.yonhapnewstv.co.kr/news/MYH20240802003700641?srt=v&d=Y
2024-08-02 00:00:00,"트럼프, 수감자 교환 평가절하…""돈 준 거 아닌가""
","
					트럼프, 수감자 교환 평가절하…""돈 준 거 아닌가""미국 공화당 대선 후보인 트럼프 전 대통령은 바이든 행정부가 러시아에 수감된 미국인들을 석방하기 위해 돈을 지급했을 가능성을 제기하며 수감자 교환을 평가절하했습니다.트럼프 전 대통령은 SNS를 통해 ""러시아와 포로 교환 세부 내용을 공개해야 한다""며 이같이 밝혔습니다.                        앞서 제이크 설리번 백악관 국가안보보좌관은 브리핑에서 수감자 맞교환 조건으로 러시아에 돈을 주거나 제재를 완화하지 않았다고 설명했습니다.임민형PD (nhm3115@yna.co.kr)#트럼프 #러시아_포로 #바이든 #밴스연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23(끝)",https://www.yonhapnewstv.co.kr/news/MYH20240802006200641?srt=v&d=Y
2024-08-02 00:00:00,"[차이나워치] 중국, 건군절에 '대만 무력통일' 재확인…시진핑 ""국경방위 만전""
","
					[차이나워치] 중국, 건군절에 '대만 무력통일' 재확인…시진핑 ""국경방위 만전""[앵커]중국 인민해방군 창설 97주년을 맞아 군부에서는 3년 뒤 창군 100주년 '분투 목표'를 달성하겠다고 의지를 다졌는데요.                        베이징 연결합니다.배삼진 특파원.시진핑 국가주석은 기술 역량을 강화해 국경과 해상, 영공 방어에 나서라고 지시했는데요.어떤 내용입니까?[기자]네, 시진핑 중국 국가주석이 올해 건군절을 맞아 국경과 해상, 영공 방위에 스마트한 관리통제 시스템을 구축하라고 지시했습니다.중국은 2027년까지 군 현대화와 분투목표를 달성하고, 건국 100주년인 2049년에는 세계 최강군을 건설한다는 목표를 세웠죠.이미 3만㎞의 국경방어용 도로와 차단시설, 영상 감시장치를 건설했는데, 추가적으로 어떤 조치가 있을지 해석이 분분합니다.남중국해와 동중국해 등 중국은 미국의 인도태평양 전략에 따라 사실상 포위된 상태에 있습니다.일각에서는 트럼프 당선으로 북중러 관계가 재편될 가능성을 상정해 사전에 대비에 나선 것이라는 시각도 있는데요.현대화된 정찰 감시 시스템과 조기경보망, 인공지능이 적용된 무인기 등으로 초반 대응력을 높이라는 취지로 해석됩니다.최근 중국은 서태평양은 물론 북태평양까지 전략폭격기와 함정 등을 보내 세력 확장에 나서고 있는데요.지난 3년간 항공기는 400기, 함정은 20척이나 건조한 상태이고, 2030년까지는 항모전단 4척, 2035년에는 6개의 항모전단 운영 계획을 밀고 나가고 있죠.군 내부에서는 시 주석의 군 개혁에 대한 지시사항 이행에 팔을 걷어붙였는데, 시 주석의 요구사항은 뭘까요.<시진핑 / 중국 국가주석> ""군부는 이렇게 한 걸음 한 걸음 강해지고 있습니다. 이제 우리는 첨단 항공기와 방공 무기를 갖췄지만 그 어떤 강력한 적도 물리칠 수 있는 압도적인 정신력을 더욱 가져야 합니다. 그것이 우리가 강력한 군대를 만들 수 있는 영혼입니다.""대만 무력통일이 실제 이뤄질 수 있을지도 관심인데, 대만은 올해 대비 5% 증액한 역대 최고 수준의 26조원대 국방비를 편성했습니다.하지만 방위비로 얼마만큼 쏟아부어야 할지는 내부적으로 논란이 있고 있습니다.[앵커]북한과 중국 사이에는 압록강이 흐르고 있죠.60년 만의 폭우에 중국에선 대대적인 대피가 이뤄졌는데요.북한 역시 상대적으로 피해가 컸던 것으로 전해지고 있죠?[기자]예, 북한과 중국이 국경으로 둔 압록강이 60년 만에 최대 규모로 쏟아진 폭우로 범람했습니다.중국 랴오닝성 단둥시는 북한 신의주와 마주보고 있는 지역인데요.중국은 폭우가 예보되자 방어막을 구축하고 대비에 들어갔습니다.단둥시에서만 3만명의 이재민이 발생했고, 지린성 린장시에서는 3층 높이 이하 건물 거주민들은 전원 대피했습니다.조선중앙통신은 폭우로 압록강 수위가 높아지면서 평양북도 신의주시와 의주군에서 5천여명의 주민이 침수피해로 고립됐다고 전했는데요.중국 소셜미디어에는 침수된 신의주 지역에서 북한 헬기들이 수색 활동을 펼치는 장면도 올라왔습니다.수해 현장을 찾은 김정은 국무위원장의 차량도 바퀴가 모두 물에 잠겼고 김 위원장은 홍수 피해가 엄중하다며 간부들을 질책했죠.북한 주재 중국대사관은 폭우 속에서 중국대사가 직접 한국전쟁 당시 숨진 중국군 묘지를 참배했다며 관련 영상을 공개했는데요.장대비를 맞으며 불어난 흙탕물을 걸어서 건너는 장면이 그대로 담겼습니다.얼마나 피해가 심각할지 짐작할 수 있는 대목인데, 중국 외교부는 호우 피해에 위로를 전하기까지 했습니다.그러면서 최근 북중 간 이상기류는 없다고 선을 그었습니다.<린젠 / 중국 외교부 대변인> ""최근 일부 국가와 언론들이 근거 없는 유언비어를 퍼뜨리며 북중관계의 이른바 '문제', 중국과 러시아가 북한을 두고 '경쟁'을 하고 있다고 과장하고 있습니다. 이것은 전적으로 숨은 동기가 있다고 생각됩니다.""[앵커]중국 일대일로 참여국이었다가 지난해 말 탈퇴를 선언했던 이탈리아 총리가 최근 대규모 경제사절단과 함께 중국을 찾았습니다.반중에서 친중으로 돌아서는 듯한 신호로 보이는데 어떤 상황입니까?[기자]예, 대표적인 반중 인사로 꼽히는 조르자 멜로니 이탈리아 총리가 150명이나 되는 기업인을 데리고 중국을 찾았습니다.멜로니 총리는 프랑스, 스페인과 함께 중국 전기차 고관세 부과에 찬성했고, 지난해 말에는 중국의 일대일로까지 탈퇴하면서 반중 행보를 보였는데요.시진핑 주석과 리창 총리 등을 만나 중국과의 관계 개선과 함께 중국의 투자 유치가 필요하다는 점을 분명히 전달했습니다.중국의 가려운 곳을 긁어주듯 디커플링과 보호주의를 반대한다는 뜻도 밝혔습니다.<조르자 멜로니 / 이탈리아 총리> ""저는 이탈리아가 유럽연합과의 관계 측면에서, 그리고 가능한 한 균형 잡힌 무역 관계를 창출하려는 시도 측면에서도 중요한 역할을 할 수 있다고 생각합니다.""중국은 이탈리아가 원하는 전기차 외에도 인공지능, 조선, 우주, 신에너지 협력은 물론 이탈리아산 제품 수입 확대까지 나서겠다며 유화 제스처를 보냈습니다.대신 조건을 붙였습니다.시진핑 국가주석은 경제 세계화 시대에 공급망 개방과 협력이 필요하다며 이탈리아에 건설적인 역할을 요청했습니다.<시진핑 / 중국 국가주석> ""중국과 이탈리아는 실크로드 오랜 역사의 정신을 수호하고 역사적, 전략적, 장기적 관점에서 양국 관계를 바라보고 발전시켜 국제사회가 공통점을 찾고 공감대를 넓히도록 추동하길 바랍니다.""중국은 오는 11월에 있을 전기차 고관세 투표에 참가하는 EU 회원국들을 개별 접촉하고 있습니다.최소 15개국의 반대표를 확보해야 하는 상황에서 이탈리아는 중요 카드가 될 수 있는데, 멜로니 총리가 확실한 친중 노선으로 갈아탈지는 좀 더 지켜볼 필요가 있을 것 같습니다.[앵커]중국 베이징의 자금성을 중심으로 한 남북 중축선이 유네스코 세계유산에 등재됐습니다.국내에서도 많이 사는 중국 쇼핑몰 '테무' 입점업체들이 본사에 항의 방문에 나섰는데요.그 외 중국 소식 전해주시죠.[기자]중국의 수도 베이징 중심부인 '베이징 중축선' 등 3곳이 유네스코 세계유산에 등재됐습니다.이탈리아 60개에 이어 중국이 59개를 등재하면서 세계에서 두 번째로 많은 세계유산을 보유한 국가가 됐는데요.'베이징 중축선'은 총 7.8km에 달하는 세계 최장 도시 축선으로, 자금성 등 징산, 완닝교 등 15개 건축물로 구성됐습니다.유네스코 세계유산위원회는 세계 도시 역사의 독특한 형태를 대표해 도시 계획사에 중요한 공헌을 한 점 등을 평가했다고 밝혔습니다.최근 중국 쇼핑 플랫폼 '테무' 본사 앞에 수백 명의 입점업체 상인들이 몰려들었습니다.테무가 소비자 불만이 접수될 경우 물건 판매 금액의 최대 5배를 입점업체들에 부과하면서 갈등이 커진 겁니다.업체 400여곳에 우리 돈 260억원 정도의 벌금이 부과되면서 한 곳당 6천만원 이상을 부과받았는데요.중국에서는 물건이 마음에 들지 않으면 7일 이내 환불을 받아주는데, 저가 정책의 폐해라는 지적 속에 개선될지 관심입니다.중국 바이주의 대명사인 '마오타이'의 가격이 하락하더니 주가까지 폭락했습니다.마오타이는 500ml 한 병에 도매가로 우리 돈 50만원이 넘고, 웃돈을 줘도 구하기가 어려워 전당포에서도 돈을 빌리는 수단이 됐었죠.경기 부진에 접대 문화까지 사라지는 양상이 되면서 공급 대비 수요가 늘지 않는 겁니다.시진핑 주석까지 경제 발전에 어려움이 직면했다고 이례적으로 언급하기까지 했는데, 중국이 인위적 경기부양은 지양하고 있어서 돌파구 마련은 쉽지 않다는 관측입니다.지금까지 베이징에서 차이나워치였습니다. (baesj@yna.co.kr)#中건군절 #시진핑 #압록강홍수 #이탈리아총리방중 #세계문화유산 #테무 #마오타이연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23(끝)",https://www.yonhapnewstv.co.kr/news/MYH20240802016800641?srt=v&d=Y
2024-08-02 00:00:00,"몬테네그로 항소법원 ""권도형, 한국으로 송환해야""
","
					몬테네그로 항소법원 ""권도형, 한국으로 송환해야""'테라·루나' 폭락 사태의 핵심 인물인 권도형 씨가 한국으로 송환될 가능성이 커졌습니다.몬테네그로 항소법원은 현지 시간 1일 권 씨의 한국 송환을 결정한 포드고리차 고등법원의 판결을 확정했다고 밝혔습니다.                        항소법원은 판결문에서 ""포드고리차 고등법원이 권씨에 대해 한국으로의 약식 인도를 허용했고, 미국의 범죄인 인도 요청을 기각했다""면서 ""항소가 없었으므로 고등법원의 결정에 법적 구속력이 있다""고 판단했습니다.권씨는 현재 몬테네그로 외국인 수용소에 수감돼 있으며, 미국과 한국이 권씨 인도를 두고 몬테네그로와 협상을 벌이고 있습니다.강은나래 기자 (rae@yna.co.kr)#권도형 #테라 #루나 #몬테네그로 #가상자산연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23(끝)",https://www.yonhapnewstv.co.kr/news/MYH20240802001900641?srt=v&d=Y
2024-08-02 00:00:00,"영국 기준금리 연 5%로 인하…팬데믹 이후 처음
","
					영국 기준금리 연 5%로 인하…팬데믹 이후 처음영국이 팬데믹 이후 처음으로 기준금리를 0.25%p 인하해 0.5%로 발표했습니다.영국 중앙은행인 잉글랜드 은행은 현지시간 1일 통화정책위원회에서 위원 9명 중 5명이 금리 인하에 찬성했다며 이같이 밝혔습니다.                        잉글랜드 은행이 기준금리를 낮춘 건 지난 2020년 3월 팬데믹 초기 경기 부양을 위해 사상 최저인 0.1%로 낮춘 후 4년여만입니다.앤드루 베일리 잉글랜드 은행 총재는 ""인플레이션 압력이 충분히 완화돼 금리를 인하할 수 있었다""고 설명했습니다.최지원 기자 (jiwoner@yna.co.kr)#영국 #기준금리 #인플레이션연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23(끝)",https://www.yonhapnewstv.co.kr/news/MYH20240802002900641?srt=v&d=Y
2024-08-02 00:00:00,"미국 ""북중러 핵무기 늘리면 미국도 더 배치해야""
","
					미국 ""북중러 핵무기 늘리면 미국도 더 배치해야""북한과 중국·러시아가 지금처럼 핵무장을 계속 늘려나가면 미국도 핵무기를 더 배치해야 할 수 있다고 미국 국방부 당국자가 말했습니다.비핀 나랑 미국 국방부 우주정책차관보 대행은 현지시간 1일 이같이 말하며 미국이 핵도전국을 억제해야 하는 '새로운 핵 시대'를 맞았다고 지적했습니다.                        그러면서 이는 미국이 핵 억제 수단을 동원하고 동맹에 핵우산을 강화할 수밖에 없게 한다고 설명했습니다.이어 미국이 핵무장을 현대화하면 적들이 군축대화에 참여하도록 유인할 수 있다고 언급했습니다.최지원 기자 jiwoner@yna.co.kr#북중러 #핵무기 #핵우산연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23(끝)",https://www.yonhapnewstv.co.kr/news/MYH20240802000600641?srt=v&d=Y
2024-08-02 00:00:00,"중국, 7월 평균기온 사상 최고…홍수도 25건으로 역대 최다
","
					중국, 7월 평균기온 사상 최고…홍수도 25건으로 역대 최다전 세계 곳곳이 이상 고온으로 몸살을 앓는 가운데 중국도 지난 7월 기록적인 무더위를 겪은 것으로 나타났습니다.중국 국가기후센터 자료에 따르면 7월 중국의 전국 평균 기온은 섭씨 23.21도로 관측이 시작된 1961년 이래 단일 월 평균 기온으로는 가장 높았습니다.                        또 올해 들어 주요 강과 수로에서는 폭우로 인한 대규모 홍수가 25차례나 발생하는 등 대륙 전체가 이상기후로 신음하고 있습니다.중국에서는 지난 4월 광둥성 등 남부 지방에서 폭우로 인한 침수 피해가 생긴 데 이어 6월과 7월에는 후난과 허난, 쓰촨, 산시, 푸젠성 등 곳곳에서 극심한 물난리가 발생했습니다.배삼진 기자 (baesj@yna.co.kr)#中평균기온 #홍수피해연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23(끝)",https://www.yonhapnewstv.co.kr/news/MYH20240802020100641?srt=v&d=Y
2024-08-02 00:00:00,"미-러 냉전 후 최대 규모 포로 맞교환…WSJ 기자 석방
","
					미-러 냉전 후 최대 규모 포로 맞교환…WSJ 기자 석방[앵커]미국과 러시아가 서로 억류해 왔던 수감자들을 대거 돌려보냈습니다.                        냉전 이후 최대 규모의 포로 맞교환인데요.이 중에는 러시아에서 취재 중 간첩 혐의로 체포돼 중형을 선고받은 미국 월스트리트저널 기자도 포함됐습니다.워싱턴에서 정호윤 특파원입니다.[기자]차창 밖을 바라보며 생각에 잠긴 사이 버스가 공항에 도착합니다.러시아 보안 요원을 옆에 두고 덤덤한 듯 항공기에 올랐고, 마침내 자유의 몸이 됐습니다.미국과 러시아가 서로 억류해 왔던 수감자를 맞교환했습니다.러시아에서 풀려난 수감자 중에는 지난해 3월, 러시아에서 취재 중 보안요원에 체포돼 간첩 혐의로 징역 16년을 선고받은 월스트리트저널 기자 에반 게르시코비치도 포함됐습니다.역시 러시아에 수감됐던 전직 미 해병대원과 러시아 반정부인사, 인권운동가 등도 미국행 항공편에 몸을 실었습니다.<조 바이든 / 미국 대통령> ""그들의 잔인한 시련은 끝났고 이제 자유의 몸이 됐습니다. 조금 전 저와 가족들은 집무실에서 전화 통화를 했습니다.""귀환 소식을 전하던 제이크 설리번 백악관 보좌관은 감격에 겨운 듯 눈시울을 붉히며 말을 잇지 못했습니다.<제이크 설리번 / 미국 백악관 국가안보보좌관> ""오늘은, 죄송합니다. 너무 좋은 날입니다. 이를 통해 영감과 용기를 얻어나갈 것입니다.""미국과 러시아 정부는 수감자 교환 문제를 두고 물밑 협상을 이어왔습니다.나토 회원국이면서 러시아와도 가까운 튀르키예가 중재자 역할을 맡았습니다.미국 정부는 냉전 이후 미국과 러시아간 성사된 최대 규모의 포로 교환으로, 아무런 대가 없이 이뤄졌다고 밝혔습니다.<티모시 프라이 / 미 컬럼비아대 교수> ""바이든 행정부의 큰 성과라고 생각합니다. 치열하게 협상했고 이를 통해 좋은 결과를 얻어낼 수 있었습니다.""이들의 석방이 미 대선레이스에 어떤 영향을 미칠지는 예단하기 어렵습니다.다만 트럼프보다는 해리스에게 조금 더 유리하게 작용할 거라는 여론에 무게가 실립니다.워싱턴에서 연합뉴스TV 정호윤입니다. (ikarus@yna.co.kr)#미국_러시아 #석방 #게르시코비치연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23(끝)",https://www.yonhapnewstv.co.kr/news/MYH20240802002000032?srt=v&d=Y
2024-08-02 00:00:00,"파리 시장, 개회식 비판 트럼프에 ""백인 우월주의""
","
					파리 시장, 개회식 비판 트럼프에 ""백인 우월주의""프랑스 파리 시장이 올림픽 개회식의 '최후의 만찬' 패러디 공연을 ""수치스럽다""고 비판한 도널드 트럼프 전 미국 대통령에게 백인 우월주의라고 반박했습니다.안 이달고 파리 시장은 지난달 31일 현지 라디오에 출연해 ""개회식에서 보낸 강력한 메시지는 우리가 다양성을 사랑한다는 것""이라며 이같이 말했습니다.                        지난 달 26일 올림픽 개회식에서는 여장 남자들이 레오나르도 다빈치의 걸작 '최후의 만찬'을 패러디한 공연이 펼쳐졌고, 이후 각국의 종교계에서 ""경박한 조롱""이라는 등의 비판이 잇따랐다.임민형PD (nhm3115@yna.co.kr)#파리올림픽 #개회식 #파리시장 #트럼프연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23(끝)",https://www.yonhapnewstv.co.kr/news/MYH20240802005400641?srt=v&d=Y
2024-08-02 00:00:00,"하마스 군사지도자, 이스라엘 공습에 지난달 숨져
","
					하마스 군사지도자, 이스라엘 공습에 지난달 숨져팔레스타인 무장정파 하마스의 군사지도자 무함마드 데이프가 지난달 공습에 숨진 사실을 확인했다고 이스라엘군이 밝혔습니다.이스라엘군은 현지시간 1일 성명을 내고 하마스 군사조직 알카삼 여단의 사령관 데이프가 사망한 사실을 확인했다고 했습니다.                        앞서 지난달 13일 이스라엘군은 데이프 사령관 등을 제거하겠다며 피란민이 몰린 가자지구 남부 도시 칸 유니스를 폭격했습니다.데이프는 하마스의 군사조직 알카삼 여단 창립자 중 한 명으로, 지난해 10월 7일, 이스라엘 남부 기습 공격을 주도한 것으로 알려져 있습니다.최지원 기자 (jiwoner@yna.co.kr)#하마스 #이스라엘 #팔레스타인연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23(끝)",https://www.yonhapnewstv.co.kr/news/MYH20240802002200641?srt=v&d=Y
2024-08-02 00:00:00,"CNN ""인터넷, 김예지와 사랑에 빠졌다""
","
					CNN ""인터넷, 김예지와 사랑에 빠졌다""일론 머스크 등에 이어 미국 CNN 방송도 파리올림픽 사격 은메달리스트 김예지가 인터넷에서 화제가 되고 있다며 주목했습니다.CNN은 '인터넷이 신기록을 세운 한국의 올림픽 사격선수와 사랑에 빠졌다'는 제목의 기사에서 김예지를 두고 ""불가능할 정도로 멋지고, 무심하게 세계 기록을 깬 인터넷의 최신 스타""라고 전했습니다.                        또 김예지의 모자와 미래에서 온 듯한 사격용 안경 복장은 패션쇼 무대에 오르더라도 어색해 보이지 않을 것이라고 촌평했습니다.CNN은 김예지가 파리올림픽 출전 후 소셜미디어를 기습적으로 점령했다며, 특히 지난 5월 김예지가 냉철한 눈빛으로 표적을 쳐다보며 별다른 동요 없이 세계신기록을 세운 동영상이 엑스(X)에서 인기를 끌고 있다고 전했습니다.정성호 기자 (sisyphe@yna.co.kr)#김예지 #CNN연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23(끝)",https://www.yonhapnewstv.co.kr/news/MYH20240802001600032?srt=v&d=Y
2024-08-02 00:00:00,"커지는 개표조작 의혹…베네수엘라 야권, '마두로 완패' 대선 득표율 공개
","
					커지는 개표조작 의혹…베네수엘라 야권, '마두로 완패' 대선 득표율 공개[앵커]베네수엘라에선 대선 개표 결과를 놓고 부정 의혹이 일면서 반정부 시위가 벌어지는 등 정국 혼란이 이어지고 있는데요.                        이번엔 야권이 야당 후보가 승리했다는 개표 결과를 발표했습니다.멕시코시티에서 이재림 특파원입니다.[기자]개표 부정과 대선 승리를 주장하는 베네수엘라 민주야권이 자체적으로 확보한 득표율 자료를 온라인에 공개했습니다.야권의 곤살레스 후보는 67% 득표율로, 30% 득표에 그친 마두로 대통령에 압승을 거둔 것으로 나타납니다.선관위에서 마두로 당선을 공식화하면서 내놓은 수치와는 큰 차이가 납니다.야권 측은 전산화 자료 중 80% 이상을 분석한 결과라면서, 곤살레스 후보의 당선은 부정할 수 없다고 밝혔습니다.대법원은 마두로 대통령이 요청한 개표 결과 감사 청구를 수용하겠다고 밝혔습니다.<카리실라 베아트리스 로드리게스 / 베네수엘라 대법원장 (현지시간 1일)> ""선거 결과를 제한 없이 인증하기 위한 조사와 검증 절차를 개시합니다.""국제사회도 속속 마두로를 압박하고 있습니다.토니 블링컨 미국 국무장관은 쏟아지는 증거를 고려할 때 곤살레스 후보가 대선 승자라고 선언했고, 마두로와 같은 좌파 성향의 브라질과 멕시코, 콜롬비아 정상도 외교부 공동성명을 통해 투명하고 객관적인 개표 데이터를 공개하라고 베네수엘라 당국에 촉구했습니다.베네수엘라 민주 야권은 이번 주말인 토요일에 지지자들의 결집을 촉구했습니다.당국에서는 야권 측 시위에 강력 대응을 예고하고 있어서, 자칫 유혈 충돌로 비화할 가능성도 있습니다.대선 이후 나흘 동안 베네수엘라에서는 시위 과정에서 이미 열 명 이상 숨졌습니다.멕시코시티에서 연합뉴스 이재림입니다.#베네수엘라 #대선 #마두로 #야권연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23(끝)",https://www.yonhapnewstv.co.kr/news/MYH20240802015500087?srt=v&d=Y
2024-08-02 00:00:00,"[글로벌증시] 경기침체 우려에 뉴욕증시 3대지수 일제히 급락
","
					[글로벌증시] 경기침체 우려에 뉴욕증시 3대지수 일제히 급락<전화연결 : 임하람 연합인포맥스 뉴욕특파원>세계 증시 소식을 빠르게 새벽 배송 해드리는 <글로벌 증시> 시간입니다.                        연합인포맥스 임하람 뉴욕특파원과 함께합니다.<질문 1> 오늘 뉴욕증시 마감 소식 전해주시죠.<질문 2> 주가가 큰 폭으로 급락했는데요, 오늘 주가 급락의 이유 설명해주시죠.<질문 3> 바로 하루 전에 미국 연방준비제도가 금리를 동결했는데요. 시장의 분위기는 어떻습니까?<질문 4> 오늘 뉴욕증시에서 특징적 흐름 보인 종목 이슈 전해주시죠.연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23(끝)",https://www.yonhapnewstv.co.kr/news/MYH20240802002300641?srt=v&d=Y
